Generation,evals,avg,std,min,max,best_one,fitness_best_one
284,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
285,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
286,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
287,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
288,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
289,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
290,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
291,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
292,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
293,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
294,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
295,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
296,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
297,294,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
298,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
299,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
300,306,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
