Generation,evals,avg,std,min,max,best_one,fitness_best_one
191,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
192,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
193,300,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
194,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
195,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
196,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
197,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
198,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
199,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
200,336,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
201,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
202,302,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
203,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
204,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
205,346,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
206,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
207,302,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
208,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
209,338,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
210,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
211,308,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
212,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
213,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
214,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
215,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
216,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
217,350,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
218,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
219,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
220,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
221,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
222,310,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
223,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
224,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
225,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
226,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
227,308,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
228,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
229,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
230,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
231,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
232,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
233,336,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
234,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
235,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
236,346,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
237,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
238,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
239,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
240,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
241,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
242,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
243,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
244,346,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
245,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
246,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
247,300,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
248,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
249,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
250,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
251,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
252,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
253,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
254,308,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
255,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
256,298,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
257,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
258,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
259,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
260,308,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
261,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
262,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
263,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
264,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
265,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
266,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
267,304,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
268,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
269,310,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
270,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
271,304,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
272,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
273,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
274,348,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
275,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
276,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
277,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
278,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
279,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
280,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
281,338,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
282,310,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
283,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
