Generation,evals,avg,std,min,max,best_one,fitness_best_one
195,154,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
196,146,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
197,156,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
198,170,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
199,170,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
200,158,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
201,148,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
202,172,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
203,172,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
204,170,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
205,160,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
206,158,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
207,172,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
208,160,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
209,166,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
210,164,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
211,142,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
212,162,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
213,168,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
214,150,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
215,158,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
216,160,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
217,174,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
218,164,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
219,150,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
220,168,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
