Generation,evals,avg,std,min,max,best_one,fitness_best_one
284,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
285,288,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
286,288,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
287,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
288,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
289,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
290,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
291,312,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
292,310,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
293,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
294,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
295,316,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
296,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
297,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
298,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
299,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
300,292,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
