Generation,evals,avg,std,min,max,best_one,fitness_best_one
284,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
285,238,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
286,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
287,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
288,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
289,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
290,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
291,202,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
292,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
293,192,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
294,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
295,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
296,238,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
297,232,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
298,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
299,240,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
300,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
301,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
302,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
303,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
304,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
305,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
306,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
307,232,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
308,248,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
309,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
310,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
311,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
312,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
313,240,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
314,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
315,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
316,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
317,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
318,230,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
319,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
320,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
321,242,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
322,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
323,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
324,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
325,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
326,204,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
327,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
328,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
329,194,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
330,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
331,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
332,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
333,230,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
334,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
335,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
336,234,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
337,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
338,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
339,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
340,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
341,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
342,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
343,236,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
344,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
345,240,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
346,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
347,202,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
348,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
349,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
350,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
351,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
352,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
353,252,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
354,230,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
355,240,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
356,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
357,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
358,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
359,204,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
360,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
361,234,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
362,236,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
363,238,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
364,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
365,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
366,238,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
367,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
368,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
369,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
370,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
371,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
372,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
373,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
374,236,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
375,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
376,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
